TXN DATE,TRANSACTION ID,CUSTOMER ID,POLICY NUMBER,POLICY EFF DT,LOSS DT,REPORT DT,INSURANCE TYPE,PREMIUM AMOUNT,CLAIM AMOUNT,CUSTOMER NAME,CITY,STATE,POSTAL CODE,MARITAL STATUS,AGE,TENURE,EMPLOYMENT STATUS,NO OF FAMILY MEMBERS,RISK SEGMENTATION,HOUSE TYPE,SOCIAL CLASS,CUSTOMER EDUCATION LEVEL,CLAIM STATUS,INCIDENT SEVERITY,AUTHORITY CONTACTED,ANY INJURY,POLICE REPORT AVAILABLE,INCIDENT STATE,INCIDENT CITY,INCIDENT HOUR OF THE DAY,AGENT ID,VENDOR ID
20-03-2021,TXN00007399,A00004764,PLC00008428,25-08-2015,15-03-2021,16-03-2021,Health,114.03,4000,Amanda Frazier,Huntington,VT,5462,Married,46,77,Employed,3,Medium,Rent,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,Yes,FL,Tyndall Air Force Base,9,AGENT00971,VNDR00293
20-03-2021,TXN00007400,A00000594,PLC00002128,04-01-2011,12-03-2021,15-03-2021,Travel,96.70,5000,Dane Aragon,Edmond,OK,73013,Married,45,83,Employed,4,Low,Mortgage,Higher Incomegh Income,Masters,Approved,Minor Loss,Police,No,No,VT,Essex,8,AGENT00111,VNDR00387
20-03-2021,TXN00007401,A00001965,PLC00005723,09-10-2014,03-03-2021,08-03-2021,Motor,126.42,9000,Andre Doggett,Belchertown,MA,1007,Married,46,46,Employed,7,Medium,Rent,Higher Incomegh Income,Bachelor,Approved,Major Loss,Ambulance,No,Yes,MA,North Reading,14,AGENT00271,VNDR00432
20-03-2021,TXN00007402,A00009798,PLC00000596,16-12-2010,01-03-2021,06-03-2021,Property,147.63,32000,Phillip Soares,Union City,CA,94587,Married,40,117,Employed,7,Low,Rent,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,No,DC,Washington,21,AGENT00182,VNDR00099
20-03-2021,TXN00007403,A00004683,PLC00001454,11-10-2017,01-03-2021,06-03-2021,Mobile,11.45,400,Meredith Bradshaw,Somerville,MA,2143,Married,35,111,Employed,5,Low,Mortgage,Medium Income,College,Approved,Minor Loss,Ambulance,Yes,Yes,FL,Panama City,18,AGENT00196,VNDR00205
20-03-2021,TXN00007404,A00000622,PLC00003279,22-11-2010,04-03-2021,09-03-2021,Health,170.43,9000,Thomas Tennant,Manchester,CT,6042,Married,31,110,Employed,5,Medium,Rent,Medium Income,High School,Denied,Total Loss,None,Yes,No,MA,Salem,10,AGENT00393,No Vendor
20-03-2021,TXN00007405,A00006403,PLC00001459,07-02-2015,11-03-2021,14-03-2021,Health,181.72,7000,Jared Pring,Thunderbolt,GA,31410,Single,27,119,Unemployed,4,Low,Own,Higher Incomegh Income,Masters,Approved,Minor Loss,None,Yes,Yes,CO,Arvada,6,AGENT00396,No Vendor
20-03-2021,TXN00007406,A00009332,PLC00006039,10-07-2018,11-03-2021,14-03-2021,Health,158.74,20000,Chester Bisarra,Panama City,FL,32404,Single,40,76,Employed,2,Low,Own,Lower Income,MD,Approved,Total Loss,Police,Yes,No,CA,Hanford,14,AGENT00138,VNDR00472
20-03-2021,TXN00007407,A00001359,PLC00003459,24-10-2017,03-03-2021,08-03-2021,Health,152.97,17000,Craig Mitchell,Glendale,AZ,85310,Married,53,77,Employed,6,Low,Own,Medium Income,Bachelor,Approved,Minor Loss,Police,Yes,No,GA,Pooler,15,AGENT00078,No Vendor
20-03-2021,TXN00007408,A00003197,PLC00003905,26-04-2012,13-03-2021,15-03-2021,Life,94.50,45000,Cynthia Parish,Fayetteville,AR,72701,Single,47,86,Employed,7,High,Rent,Medium Income,PhD,Approved,Minor Loss,Police,Yes,No,AL,Montgomery,21,AGENT01067,VNDR00045
20-03-2021,TXN00007409,A00003285,PLC00006670,28-01-2015,01-03-2021,06-03-2021,Motor,125.53,1000,David Banks,Panama City Beach,FL,32408,Single,62,6,Employed,6,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,GA,Savannah,13,AGENT00065,VNDR00556
20-03-2021,TXN00007410,A00005009,PLC00000309,08-02-2014,19-03-2021,19-03-2021,Health,163.79,16000,Matilda Brill,Manchester,CT,6042,Married,36,116,Employed,6,High,Own,Higher Incomegh Income,Masters,Approved,Total Loss,None,Yes,Yes,DC,Washington,23,AGENT00132,No Vendor
20-03-2021,TXN00007411,A00006621,PLC00006643,28-11-2016,04-03-2021,09-03-2021,Travel,89.13,1000,Desiree Whetstone,Nashville,TN,37207,Married,34,35,Employed,5,Medium,Rent,Lower Income,Bachelor,Approved,Major Loss,None,No,Yes,CT,Manchester,13,AGENT00966,VNDR00216
21-03-2021,TXN00007412,A00008225,PLC00003205,05-06-2012,20-03-2021,20-03-2021,Property,82.55,11000,Ronald Gard,Dartmouth,MA,2748,Single,56,100,Employed,2,Medium,Rent,Medium Income,Bachelor,Approved,Minor Loss,None,Yes,No,AK,Anchorage,2,AGENT01149,VNDR00420
21-03-2021,TXN00007413,A00006315,PLC00005776,21-08-2010,18-03-2021,18-03-2021,Health,131.59,13000,James Shelton,Antioch,CA,94509,Married,25,55,Employed,3,Medium,Rent,Lower Income,Bachelor,Approved,Minor Loss,Other,Yes,No,AL,Montgomery,5,AGENT00148,VNDR00360
21-03-2021,TXN00007414,A00007862,PLC00009890,20-12-2013,13-03-2021,16-03-2021,Life,55.08,76000,Roy Mckenney,Montgomery,AL,36117,Married,54,81,Employed,2,Medium,Rent,Higher Incomegh Income,Bachelor,Approved,Major Loss,Police,Yes,No,OK,Oklahoma City,6,AGENT00305,VNDR00556
21-03-2021,TXN00007415,A00006943,PLC00006862,13-07-2019,02-03-2021,07-03-2021,Health,139.23,3000,John Ross,Glendale,AZ,85306,Married,56,22,Employed,5,Medium,Own,Medium Income,Bachelor,Approved,Total Loss,Ambulance,Yes,No,TN,Nashville,6,AGENT00972,VNDR00593
21-03-2021,TXN00007416,A00000395,PLC00000773,14-12-2019,11-03-2021,14-03-2021,Motor,126.21,9000,Stephen Mull,Norman,OK,73072,Married,59,8,Employed,2,Medium,Rent,Medium Income,Bachelor,Approved,Minor Loss,None,No,No,DC,Washington,11,AGENT00904,VNDR00163
21-03-2021,TXN00007417,A00005964,PLC00002383,31-01-2011,15-03-2021,17-03-2021,Motor,132.60,8000,Robert Do,Montgomery,AL,36117,Married,53,59,Employed,4,Low,Mortgage,Medium Income,Bachelor,Approved,Minor Loss,Police,No,Yes,FL,Panama City,19,AGENT00719,VNDR00425
21-03-2021,TXN00007418,A00000142,PLC00009356,03-04-2014,06-03-2021,11-03-2021,Life,62.55,41000,Alvin Smith,Montgomery,AL,36116,Married,36,58,Employed,6,Low,Own,Lower Income,High School,Approved,Minor Loss,Ambulance,Yes,No,AR,Fayetteville,16,AGENT00063,VNDR00552
21-03-2021,TXN00007419,A00006345,PLC00008461,22-01-2015,19-03-2021,19-03-2021,Property,106.21,33000,Barry Madden,Manchester,CT,6042,Single,50,23,Employed,7,Low,Rent,Lower Income,College,Approved,Minor Loss,None,Yes,Yes,OK,Oklahoma City,16,AGENT00405,No Vendor
21-03-2021,TXN00007420,A00000571,PLC00006878,10-12-2013,05-03-2021,10-03-2021,Travel,60.44,5000,Susan Cooney,Anchorage,AK,99517,Married,51,98,Employed,7,Low,Rent,Medium Income,High School,Denied,Minor Loss,Ambulance,No,Yes,MD,Crofton,15,AGENT00365,VNDR00454
21-03-2021,TXN00007421,A00008319,PLC00002989,30-11-2014,01-03-2021,06-03-2021,Mobile,9.62,100,Paul Maha,Montgomery,AL,36109,Married,48,84,Employed,3,High,Own,Lower Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,GA,Savannah,14,AGENT00878,VNDR00128
21-03-2021,TXN00007422,A00000341,PLC00007024,28-01-2020,06-03-2021,11-03-2021,Life,72.03,16000,Clyde Cohen,Port Charlotte,FL,33954,Married,34,22,Employed,4,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,Police,No,Yes,CO,Arvada,21,AGENT00051,VNDR00099
21-03-2021,TXN00007423,A00005895,PLC00006875,16-01-2020,15-03-2021,17-03-2021,Property,93.31,30000,Linda Johnson,Pooler,GA,31322,Single,27,83,Employed,2,High,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Police,Yes,Yes,VT,Maidstone,3,AGENT00384,No Vendor
21-03-2021,TXN00007424,A00002607,PLC00001750,06-08-2018,12-03-2021,15-03-2021,Health,183.14,5000,Robert Kitchen,Richmond,VT,5477,Single,43,9,Employed,3,High,Own,Higher Incomegh Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,AZ,Mesa,0,AGENT00712,VNDR00086
21-03-2021,TXN00007425,A00001119,PLC00007262,16-08-2014,07-03-2021,12-03-2021,Mobile,10.30,500,Lauren Hartrick,Fayetteville,AR,72703,Married,44,57,Employed,4,Low,Own,Higher Incomegh Income,College,Approved,Minor Loss,None,Yes,No,CA,Fremont,19,AGENT00078,VNDR00301
21-03-2021,TXN00007426,A00002019,PLC00007373,09-09-2016,04-03-2021,09-03-2021,Life,67.70,13000,Reginald Weaver,New Bedford,MA,2740,Married,63,53,Employed,6,Low,Rent,Medium Income,Bachelor,Approved,Major Loss,None,Yes,Yes,CO,Arvada,23,AGENT00385,VNDR00229
21-03-2021,TXN00007427,A00000071,PLC00006478,13-04-2012,12-03-2021,15-03-2021,Property,105.10,20000,Kevin Yarbrough,Arnold,MD,21012,Married,54,9,Employed,5,Low,Rent,Medium Income,MD,Approved,Total Loss,Ambulance,Yes,Yes,KY,Louisville,19,AGENT00377,VNDR00162
22-03-2021,TXN00007428,A00001575,PLC00003610,30-10-2011,15-03-2021,17-03-2021,Health,103.88,20000,Calvin Hernandez,Union City,CA,94587,Married,32,104,Employed,7,Low,Own,Lower Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,MD,Deale,21,AGENT00519,No Vendor
22-03-2021,TXN00007429,A00002160,PLC00008749,09-07-2016,08-03-2021,13-03-2021,Motor,109.06,5000,Aileen Myers,Crownsville,MD,21032,Single,29,91,Employed,6,Low,Mortgage,Medium Income,MD,Approved,Total Loss,Ambulance,No,Yes,AR,Fayetteville,0,AGENT00918,VNDR00247
22-03-2021,TXN00007430,A00006288,PLC00005955,08-01-2018,12-03-2021,15-03-2021,Travel,58.48,3000,Ruth Evans,Hanover,MD,21076,Married,25,80,Employed,6,Medium,Mortgage,Higher Incomegh Income,High School,Approved,Major Loss,None,Yes,No,AL,Montgomery,2,AGENT00434,VNDR00163
22-03-2021,TXN00007431,A00008908,PLC00009077,30-01-2018,07-03-2021,12-03-2021,Life,56.03,60000,Alice Sliger,Odenton,MD,21113,Married,46,61,Employed,6,Low,Own,Higher Incomegh Income,MD,Approved,Total Loss,None,Yes,No,CO,Arvada,23,AGENT00124,VNDR00457
22-03-2021,TXN00007432,A00001812,PLC00008274,01-02-2014,05-03-2021,10-03-2021,Property,150.96,36000,Patrice Willis,Severna Park,MD,21146,Married,46,78,Employed,2,Low,Rent,Lower Income,Bachelor,Approved,Minor Loss,Police,Yes,Yes,KY,Louisville,4,AGENT00698,No Vendor
22-03-2021,TXN00007433,A00006407,PLC00000626,08-07-2011,04-03-2021,09-03-2021,Mobile,6.33,400,Dwayne Wood,Panama City Beach,FL,32413,Married,58,36,Employed,7,Low,Own,Higher Incomegh Income,Bachelor,Approved,Total Loss,Other,Yes,Yes,MD,Riva,23,AGENT00154,No Vendor
22-03-2021,TXN00007434,A00001346,PLC00005740,25-03-2011,05-03-2021,10-03-2021,Life,87.90,54000,James Marcum,Savannah,GA,31406,Married,43,32,Employed,3,High,Rent,Medium Income,Bachelor,Approved,Total Loss,None,Yes,Yes,MD,Annapolis,22,AGENT00233,No Vendor
22-03-2021,TXN00007435,A00009504,PLC00002659,22-01-2020,11-03-2021,16-03-2021,Motor,88.80,4000,Sheila Benitez,Arvada,CO,80002,Married,47,50,Employed,3,Medium,Rent,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,CO,Arvada,21,AGENT00139,No Vendor
22-03-2021,TXN00007436,A00002112,PLC00009578,27-04-2014,05-03-2021,10-03-2021,Motor,78.21,10000,Patricia Hodes,Washington,DC,20019,Single,40,51,Employed,2,Medium,Own,Higher Incomegh Income,High School,Approved,Minor Loss,Other,Yes,Yes,AR,Fayetteville,6,AGENT00826,VNDR00332
22-03-2021,TXN00007437,A00006889,PLC00008462,26-09-2010,21-03-2021,21-03-2021,Life,52.27,45000,Gene Ramsey,Nashville,TN,37209,Married,58,19,Employed,6,Medium,Mortgage,Lower Income,College,Approved,Total Loss,Ambulance,No,Yes,CO,Arvada,15,AGENT00248,No Vendor
22-03-2021,TXN00007438,A00008616,PLC00003972,23-11-2019,07-03-2021,12-03-2021,Travel,74.95,3000,Amanda Auld,Manchester,CT,6040,Married,59,64,Employed,4,Low,Mortgage,Medium Income,High School,Approved,Total Loss,Police,Yes,Yes,CT,Manchester,5,AGENT00438,VNDR00283
22-03-2021,TXN00007439,A00001380,PLC00007296,07-04-2017,06-03-2021,11-03-2021,Life,86.02,15000,Dennis Mercado,Louisville,KY,40203,Married,48,97,Employed,7,Low,Own,Lower Income,High School,Approved,Total Loss,Police,Yes,No,CA,Castro Valley,17,AGENT00215,VNDR00232
22-03-2021,TXN00007440,A00000027,PLC00007666,25-05-2015,02-03-2021,07-03-2021,Mobile,8.12,700,Carla Spilde,Montgomery,AL,36116,Single,45,29,Employed,4,Medium,Rent,Higher Incomegh Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,DC,Washington,6,AGENT01136,VNDR00192
22-03-2021,TXN00007441,A00000520,PLC00003902,19-06-2018,02-03-2021,07-03-2021,Health,121.89,11000,Tammy Crissler,Washington,DC,20011,Married,29,68,Employed,3,Medium,Rent,Lower Income,College,Approved,Total Loss,Police,Yes,Yes,DC,Washington,15,AGENT01090,No Vendor
22-03-2021,TXN00007442,A00001522,PLC00007132,18-01-2019,18-03-2021,19-03-2021,Travel,98.84,5000,Terri Ledbetter,Manchester,CT,6040,Married,39,111,Employed,5,Low,Own,Medium Income,College,Approved,Total Loss,Ambulance,Yes,No,CT,Manchester,9,AGENT00936,VNDR00565
22-03-2021,TXN00007443,A00002136,PLC00006987,05-05-2012,11-03-2021,16-03-2021,Life,55.22,90000,William Youree,Essex,VT,5452,Married,60,112,Unemployed,4,Low,Rent,Lower Income,Bachelor,Denied,Minor Loss,Police,No,No,AK,Kenai,11,AGENT00324,No Vendor
22-03-2021,TXN00007444,A00003216,PLC00005999,03-07-2019,09-03-2021,14-03-2021,Travel,56.37,2000,Vivian Brotzman,Fayetteville,AR,72703,Married,50,63,Employed,2,High,Rent,Higher Incomegh Income,High School,Approved,Total Loss,Police,Yes,Yes,MA,Lawrence,4,AGENT00189,VNDR00316
22-03-2021,TXN00007445,A00007614,PLC00006695,22-01-2017,21-03-2021,21-03-2021,Travel,85.74,3000,Scott Massengale,Oklahoma City,OK,73129,Married,42,107,Employed,2,High,Mortgage,Lower Income,Unknown,Approved,Total Loss,Ambulance,Yes,No,MA,Brookline,4,AGENT00465,VNDR00401
22-03-2021,TXN00007446,A00000976,PLC00007695,01-03-2016,05-03-2021,10-03-2021,Health,172.30,14000,Joseph Morris,Arvada,CO,80004,Married,32,32,Employed,6,High,Own,Medium Income,Bachelor,Approved,Major Loss,Ambulance,No,No,MD,Pasadena,23,AGENT00357,No Vendor
22-03-2021,TXN00007447,A00008623,PLC00006527,10-12-2010,02-03-2021,07-03-2021,Health,187.67,18000,Lee Brown,Fort Collins,CO,80526,Married,44,7,Employed,7,Low,Own,Higher Incomegh Income,Masters,Approved,Minor Loss,Ambulance,Yes,No,DC,Washington,13,AGENT01113,VNDR00461
22-03-2021,TXN00007448,A00009628,PLC00006694,25-04-2015,09-03-2021,14-03-2021,Travel,86.70,2000,William Green,Montgomery,AL,36117,Single,34,59,Employed,4,Medium,Mortgage,Medium Income,MD,Approved,Major Loss,Police,Yes,Yes,DC,Washington,5,AGENT00708,VNDR00377
22-03-2021,TXN00007449,A00007348,PLC00008213,17-04-2014,08-03-2021,13-03-2021,Mobile,10.85,500,James Klan,Panama City,FL,32408,Married,37,97,Employed,5,Medium,Mortgage,Lower Income,College,Approved,Major Loss,None,Yes,No,CA,Mountain View,17,AGENT00703,VNDR00543
23-03-2021,TXN00007450,A00003418,PLC00003357,12-05-2019,07-03-2021,12-03-2021,Motor,109.90,6000,Gordon Elswick,Savannah,GA,31405,Married,60,116,Employed,5,Medium,Rent,Medium Income,MD,Approved,Major Loss,Ambulance,Yes,No,DC,Washington,12,AGENT00029,VNDR00180
23-03-2021,TXN00007451,A00006274,PLC00006552,28-01-2014,17-03-2021,19-03-2021,Life,97.78,74000,Emma Holcomb,Burlington,VT,5408,Married,37,56,Employed,6,Medium,Mortgage,Medium Income,MD,Denied,Total Loss,Police,Yes,Yes,AL,Montgomery,12,AGENT00460,No Vendor
23-03-2021,TXN00007452,A00003444,PLC00007747,08-07-2015,14-03-2021,17-03-2021,Mobile,9.30,200,Daniel Castello,Norman,OK,73069,Single,34,39,Employed,7,Low,Rent,Lower Income,Bachelor,Approved,Major Loss,Other,Yes,Yes,KY,Louisville,4,AGENT00617,No Vendor
23-03-2021,TXN00007453,A00001622,PLC00000147,11-10-2018,05-03-2021,10-03-2021,Mobile,7.17,100,Patrick Toth,Moore,OK,73160,Married,55,87,Employed,3,Low,Rent,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,KY,Louisville,17,AGENT01116,VNDR00042
23-03-2021,TXN00007454,A00000525,PLC00000448,26-07-2017,17-03-2021,19-03-2021,Motor,128.33,6000,Stephanie Ross,Glendale,AZ,85301,Married,49,47,Employed,3,High,Rent,Lower Income,High School,Approved,Total Loss,Police,Yes,Yes,OK,Edmond,3,AGENT00553,No Vendor
23-03-2021,TXN00007455,A00008773,PLC00008988,12-08-2013,12-03-2021,17-03-2021,Mobile,9.22,500,Mary Robinson,Glen Burnie,MD,21060,Married,62,111,Employed,4,High,Own,Higher Incomegh Income,College,Approved,Minor Loss,Police,Yes,Yes,VT,Colchester,1,AGENT00769,VNDR00462
23-03-2021,TXN00007456,A00001059,PLC00003851,23-12-2018,18-03-2021,19-03-2021,Health,141.56,6000,Jimmy Lopez,Fremont,CA,94555,Married,40,89,Employed,6,Low,Mortgage,Higher Incomegh Income,High School,Approved,Minor Loss,Ambulance,No,Yes,CA,Carson,3,AGENT00610,VNDR00093
23-03-2021,TXN00007457,A00000972,PLC00004402,25-11-2017,17-03-2021,19-03-2021,Life,81.31,75000,Danna Lund,Arvada,CO,80004,Single,41,18,Employed,4,Low,Own,Lower Income,Masters,Approved,Minor Loss,None,Yes,Yes,AR,Fayetteville,6,AGENT00908,VNDR00296
23-03-2021,TXN00007458,A00004654,PLC00000098,13-09-2011,04-03-2021,09-03-2021,Property,149.10,23000,Jerry Armstrong,Fayetteville,AR,72701,Married,55,45,Employed,4,Low,Rent,Lower Income,College,Approved,Minor Loss,Police,Yes,Yes,TN,Nashville,18,AGENT00920,VNDR00179
23-03-2021,TXN00007459,A00008365,PLC00006687,26-11-2012,09-03-2021,14-03-2021,Motor,134.88,5000,Wanda Strickland,Manchester,CT,6040,Married,55,118,Employed,6,Low,Mortgage,Higher Incomegh Income,Bachelor,Approved,Minor Loss,None,No,Yes,OK,Oklahoma City,7,AGENT00949,No Vendor
23-03-2021,TXN00007460,A00006933,PLC00000397,30-11-2011,17-03-2021,19-03-2021,Mobile,7.22,300,Elodia Sommerfield,Wheatland,CA,95692,Married,58,81,Employed,7,Medium,Own,Lower Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,MA,Peabody,23,AGENT00985,VNDR00354
23-03-2021,TXN00007461,A00005995,PLC00000501,21-04-2012,14-03-2021,17-03-2021,Mobile,8.73,700,Carl Myers,Nashville,TN,37211,Single,27,14,Employed,4,Medium,Mortgage,Higher Incomegh Income,Bachelor,Approved,Minor Loss,Ambulance,No,Yes,CA,San Leandro,16,AGENT00320,No Vendor
23-03-2021,TXN00007462,A00003624,PLC00003766,04-08-2010,10-03-2021,15-03-2021,Mobile,7.86,600,Stephen Keiser,Montgomery,AL,36116,Single,44,29,Employed,6,Low,Rent,Medium Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,CA,Alameda,17,AGENT00213,VNDR00050
23-03-2021,TXN00007463,A00003116,PLC00007815,17-11-2019,18-03-2021,19-03-2021,Health,193.90,20000,Dan Mendoza,Fayetteville,AR,72703,Married,31,113,Employed,5,Low,Rent,Medium Income,College,Approved,Major Loss,Ambulance,No,Yes,VT,Saint Albans City,15,AGENT01095,VNDR00575
23-03-2021,TXN00007464,A00002558,PLC00007656,02-10-2018,08-03-2021,13-03-2021,Travel,53.82,2000,Edward Walden,Nashville,TN,37205,Married,32,46,Employed,6,High,Mortgage,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,TN,Nashville,18,AGENT00949,No Vendor
23-03-2021,TXN00007465,A00008061,PLC00009807,28-11-2014,19-03-2021,20-03-2021,Health,146.86,19000,Kristen Fontaine,Panama City Beach,FL,32413,Single,58,88,Employed,4,Low,Rent,Higher Incomegh Income,Bachelor,Approved,Total Loss,Police,Yes,No,VT,Chester,17,AGENT00627,VNDR00087
23-03-2021,TXN00007466,A00007153,PLC00000200,17-07-2018,09-03-2021,14-03-2021,Mobile,10.96,600,Robert Warren,Washington,DC,20020,Married,26,89,Employed,7,High,Own,Higher Incomegh Income,College,Approved,Total Loss,None,Yes,Yes,MA,Quincy,22,AGENT00710,VNDR00229
23-03-2021,TXN00007467,A00005865,PLC00003886,04-07-2018,22-03-2021,22-03-2021,Travel,52.30,5000,Robert Bondurant,Fairlee,VT,5045,Married,57,13,Employed,2,Medium,Mortgage,Lower Income,College,Approved,Major Loss,None,No,Yes,CA,Cupertino,18,AGENT01007,VNDR00370
23-03-2021,TXN00007468,A00003087,PLC00003376,03-04-2012,11-03-2021,16-03-2021,Motor,121.51,8000,Natalie Golden,Panama City,FL,32401,Married,64,92,Employed,2,Low,Own,Higher Incomegh Income,College,Approved,Minor Loss,None,No,No,FL,Panama City,6,AGENT01004,VNDR00323
23-03-2021,TXN00007469,A00007149,PLC00004232,13-03-2018,20-03-2021,20-03-2021,Health,130.53,11000,Shizuko Neff,Anchorage,AK,99504,Married,30,97,Employed,2,Low,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Police,No,Yes,AZ,Glendale,5,AGENT00965,VNDR00169
23-03-2021,TXN00007470,A00003055,PLC00004593,27-07-2019,20-03-2021,20-03-2021,Property,129.14,16000,Matthew Ward,Bristol,VT,5443,Married,25,109,Employed,3,Low,Own,Higher Incomegh Income,Bachelor,Approved,Major Loss,Other,No,Yes,OK,Oklahoma City,10,AGENT00873,VNDR00473
23-03-2021,TXN00007471,A00008105,PLC00004847,12-08-2019,05-03-2021,10-03-2021,Property,98.79,15000,Carolyn Taylor,Tewksbury,MA,1876,Single,52,65,Employed,3,Medium,Mortgage,Lower Income,MD,Approved,Major Loss,Police,Yes,No,AL,Montgomery,9,AGENT00729,No Vendor
23-03-2021,TXN00007472,A00008322,PLC00001924,30-09-2016,15-03-2021,18-03-2021,Travel,81.34,5000,Debra Hall,Panama City Beach,FL,32413,Single,40,29,Employed,2,Medium,Own,Medium Income,MD,Approved,Major Loss,Ambulance,No,Yes,MD,Glen Burnie,4,AGENT00373,VNDR00138
23-03-2021,TXN00007473,A00004841,PLC00004415,09-04-2013,09-03-2021,14-03-2021,Property,123.74,30000,Jennie Blews,Bethany,OK,73008,Single,40,103,Employed,6,Low,Mortgage,Higher Incomegh Income,High School,Approved,Total Loss,Police,Yes,Yes,CT,Manchester,11,AGENT00451,VNDR00039
23-03-2021,TXN00007474,A00000845,PLC00004462,12-11-2018,15-03-2021,18-03-2021,Travel,77.16,3000,Stephanie Carroll,Anchorage,AK,99508,Single,37,81,Employed,3,Medium,Rent,Medium Income,High School,Approved,Minor Loss,Police,Yes,No,CA,Alameda,6,AGENT00520,VNDR00540
23-03-2021,TXN00007475,A00006902,PLC00000975,03-01-2011,20-03-2021,20-03-2021,Property,81.55,15000,Charlie Segura,Arvada,CO,80002,Single,60,75,Employed,2,Medium,Rent,Medium Income,Bachelor,Approved,Major Loss,None,Yes,Yes,CT,Manchester,2,AGENT00707,VNDR00416
24-03-2021,TXN00007476,A00002840,PLC00009057,14-10-2014,06-03-2021,11-03-2021,Life,70.07,34000,Adele Gonzales,Orange,CA,92868,Married,41,115,Unemployed,5,Low,Rent,Medium Income,College,Approved,Total Loss,Other,Yes,Yes,MA,Waltham,2,AGENT00897,VNDR00321
24-03-2021,TXN00007477,A00009700,PLC00003543,27-02-2011,14-03-2021,17-03-2021,Health,194.93,14000,Frederick Greer,Fremont,CA,94539,Married,31,59,Employed,3,Medium,Mortgage,Lower Income,High School,Approved,Total Loss,Ambulance,No,No,AZ,Glendale,3,AGENT00966,VNDR00047
24-03-2021,TXN00007478,A00007365,PLC00009175,25-02-2019,08-03-2021,13-03-2021,Travel,84.57,1000,Jimmy Williams,Fayetteville,AR,72701,Married,51,77,Employed,7,Low,Mortgage,Medium Income,PhD,Approved,Major Loss,Police,No,Yes,GA,Savannah,6,AGENT00077,No Vendor
24-03-2021,TXN00007479,A00006772,PLC00008118,22-01-2011,23-03-2021,23-03-2021,Travel,75.29,3000,Albert Kendrick,Montgomery,AL,36110,Married,31,9,Employed,7,Low,Mortgage,Medium Income,Bachelor,Denied,Minor Loss,Other,Yes,No,MA,West Tisbury,16,AGENT00396,VNDR00247
24-03-2021,TXN00007480,A00008102,PLC00003964,11-11-2013,04-03-2021,09-03-2021,Mobile,7.24,600,John Lorenzana,Savannah,GA,31405,Married,45,35,Employed,5,Medium,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,No,AK,Anchorage,21,AGENT00774,VNDR00005
24-03-2021,TXN00007481,A00004921,PLC00005960,21-08-2010,17-03-2021,19-03-2021,Travel,62.69,3000,James Marks,Washington,DC,20002,Single,58,66,Employed,4,Medium,Mortgage,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,MA,Watertown,11,AGENT00538,VNDR00568
24-03-2021,TXN00007482,A00005481,PLC00005458,28-09-2016,15-03-2021,18-03-2021,Health,161.74,18000,John Tinsley,Washington,DC,20024,Married,40,94,Employed,3,Medium,Own,Medium Income,Bachelor,Approved,Total Loss,None,Yes,No,VT,Stowe,6,AGENT01140,No Vendor
24-03-2021,TXN00007483,A00007961,PLC00003243,27-04-2019,08-03-2021,13-03-2021,Property,96.15,32000,Dorothy Darden,Montpelier,VT,5602,Married,27,23,Employed,5,Medium,Mortgage,Lower Income,Masters,Approved,Minor Loss,Ambulance,Yes,No,MA,South Hadley,5,AGENT00485,VNDR00362
